commodity_code,description,duty_pct
84521019,Naaimachines,9.7
84521090,Naaimachines,3.7
84522100,Naaimachines,3.7
84522900,Naaimachines,3.7
84523000,Naaimachines,2.7
84529000,Naaimachines,2.7
84531000,Machines voor leder,1.7
84532000,Machines voor leder,1.7
84538000,Machines voor leder,1.7
84539000,Machines voor leder,1.7
84541000,Converters voor metallurgie,1.7
84542000,Converters voor metallurgie,1.7
84543010,Converters voor metallurgie,1.7
84543090,Converters voor metallurgie,1.7
84549000,Converters voor metallurgie,1.7
84551000,Metaalwalsen,2.7
84552100,Metaalwalsen,2.7
84552200,Metaalwalsen,2.7
84553010,Metaalwalsen,2.7
84553031,Metaalwalsen,2.7
84553039,Metaalwalsen,2.7
84553090,Metaalwalsen,2.7
84559000,Metaalwalsen,2.7
84561110,Machines voor bewerking van materialen door verwijdering,0.0
84561190,Machines voor bewerking van materialen door verwijdering,4.5
84561210,Machines voor bewerking van materialen door verwijdering,0.0
84561290,Machines voor bewerking van materialen door verwijdering,4.5
84562000,Machines voor bewerking van materialen door verwijdering,3.5
84563011,Machines voor bewerking van materialen door verwijdering,3.5
84563019,Machines voor bewerking van materialen door verwijdering,3.5
84563090,Machines voor bewerking van materialen door verwijdering,3.5
84564000,Machines voor bewerking van materialen door verwijdering,3.5
84565000,Machines voor bewerking van materialen door verwijdering,1.7
84569000,Machines voor bewerking van materialen door verwijdering,3.5
84571010,Bewerkingscentra voor metaal,2.7
84571090,Bewerkingscentra voor metaal,2.7
84572000,Bewerkingscentra voor metaal,2.7
84573010,Bewerkingscentra voor metaal,2.7
84573090,Bewerkingscentra voor metaal,2.7
84581120,Draaibanken,2.7
84581141,Draaibanken,2.7
84581149,Draaibanken,2.7
84581180,Draaibanken,2.7
84581900,Draaibanken,2.7
84589120,Draaibanken,2.7
84589180,Draaibanken,2.7
84589900,Draaibanken,2.7
84591000,Boor- en freesmachines,2.7
84592100,Boor- en freesmachines,2.7
84592900,Boor- en freesmachines,2.7
84593100,Boor- en freesmachines,1.7
84593900,Boor- en freesmachines,1.7
84594100,Boor- en freesmachines,1.7
84594900,Boor- en freesmachines,1.7
84595100,Boor- en freesmachines,2.7
84595900,Boor- en freesmachines,2.7
84596110,Boor- en freesmachines,2.7
84596190,Boor- en freesmachines,2.7
84596910,Boor- en freesmachines,2.7
84596990,Boor- en freesmachines,2.7
84597000,Boor- en freesmachines,2.7
84601200,Slijp- en schaafmachines,1.7
84601900,Slijp- en schaafmachines,1.7
84602200,Slijp- en schaafmachines,1.7
84602300,Slijp- en schaafmachines,1.7
84602400,Slijp- en schaafmachines,1.7
84602910,Slijp- en schaafmachines,2.7
84602990,Slijp- en schaafmachines,2.7
84603100,Slijp- en schaafmachines,1.7
84603900,Slijp- en schaafmachines,1.7
84604010,Slijp- en schaafmachines,1.7
84604090,Slijp- en schaafmachines,1.7
84609000,Slijp- en schaafmachines,1.7
84612000,Schaar- en pletmachines,1.7
84613010,Schaar- en pletmachines,1.7
84613090,Schaar- en pletmachines,1.7
84614011,Schaar- en pletmachines,2.7
84614019,Schaar- en pletmachines,2.7
84614031,Schaar- en pletmachines,1.7
84614039,Schaar- en pletmachines,1.7
84614071,Schaar- en pletmachines,2.7
84614079,Schaar- en pletmachines,2.7
84614090,Schaar- en pletmachines,1.7
84615011,Schaar- en pletmachines,1.7
84615019,Schaar- en pletmachines,1.7
84615090,Schaar- en pletmachines,1.7
84619000,Schaar- en pletmachines,2.7
84621110,Smeed- en persmachines,2.7
84621190,Smeed- en persmachines,1.7
84621910,Smeed- en persmachines,2.7
84621990,Smeed- en persmachines,1.7
84622210,Smeed- en persmachines,2.7
84622290,Smeed- en persmachines,1.7
84622300,Smeed- en persmachines,2.7
84622400,Smeed- en persmachines,2.7
84622500,Smeed- en persmachines,2.7
84622600,Smeed- en persmachines,2.7
84622900,Smeed- en persmachines,1.7
84623210,Smeed- en persmachines,2.7
84623290,Smeed- en persmachines,1.7
84623300,Smeed- en persmachines,2.7
84623900,Smeed- en persmachines,1.7
84624200,Smeed- en persmachines,2.7
84624900,Smeed- en persmachines,1.7
84625100,Smeed- en persmachines,2.7
84625900,Smeed- en persmachines,1.7
84626110,Smeed- en persmachines,2.7
84626190,Smeed- en persmachines,2.7
84626210,Smeed- en persmachines,2.7
84626290,Smeed- en persmachines,1.7
84626310,Smeed- en persmachines,2.7
84626390,Smeed- en persmachines,1.7
84626910,Smeed- en persmachines,2.7
84626990,Smeed- en persmachines,1.7
84629010,Smeed- en persmachines,2.7
84629090,Smeed- en persmachines,1.7
84631010,Andere machines voor metaalbewerking,2.7
84631090,Andere machines voor metaalbewerking,2.7
84632000,Andere machines voor metaalbewerking,2.7
84633000,Andere machines voor metaalbewerking,2.7
84639000,Andere machines voor metaalbewerking,2.7
84641000,Machines voor steen,2.2
84642011,Machines voor steen,2.2
84642019,Machines voor steen,2.2
84642080,Machines voor steen,2.2
84649000,Machines voor steen,2.2
84651010,Machines voor hout,2.7
84651090,Machines voor hout,2.7
84652000,Machines voor hout,2.7
84659110,Machines voor hout,2.7
84659120,Machines voor hout,2.7
84659190,Machines voor hout,2.7
84659200,Machines voor hout,2.7
84659300,Machines voor hout,2.7
84659400,Machines voor hout,2.7
84659500,Machines voor hout,2.7
84659600,Machines voor hout,2.7
84659900,Machines voor hout,2.7
84661020,Delen van gereedschapsmachines,1.2
84661031,Delen van gereedschapsmachines,1.2
84661038,Delen van gereedschapsmachines,1.2
84661080,Delen van gereedschapsmachines,1.2
84662020,Delen van gereedschapsmachines,1.2
84662091,Delen van gereedschapsmachines,1.2
84662098,Delen van gereedschapsmachines,1.2
84663000,Delen van gereedschapsmachines,1.2
84669120,Delen van gereedschapsmachines,1.2
84669195,Delen van gereedschapsmachines,1.2
84669220,Delen van gereedschapsmachines,1.2
84669280,Delen van gereedschapsmachines,1.2
84669340,Delen van gereedschapsmachines,0.0
84669350,Delen van gereedschapsmachines,1.7
84669360,Delen van gereedschapsmachines,1.2
84669400,Delen van gereedschapsmachines,1.2
84671110,Pneumatisch handgereedschap,1.7
84671190,Pneumatisch handgereedschap,1.7
84671900,Pneumatisch handgereedschap,1.7
84672110,Pneumatisch handgereedschap,2.7
84672191,Pneumatisch handgereedschap,2.7
84672199,Pneumatisch handgereedschap,2.7
84672210,Pneumatisch handgereedschap,2.7
84672230,Pneumatisch handgereedschap,2.7
84672290,Pneumatisch handgereedschap,2.7
84672920,Pneumatisch handgereedschap,2.7
84672951,Pneumatisch handgereedschap,2.7
84672953,Pneumatisch handgereedschap,2.7
84672959,Pneumatisch handgereedschap,2.7
84672970,Pneumatisch handgereedschap,2.7
84672980,Pneumatisch handgereedschap,2.7
84672985,Pneumatisch handgereedschap,2.7
84678100,Pneumatisch handgereedschap,1.7
84678900,Pneumatisch handgereedschap,1.7
84679100,Pneumatisch handgereedschap,1.7
84679200,Pneumatisch handgereedschap,1.7
84679900,Pneumatisch handgereedschap,1.7
84681000,Machines voor solderen,2.2
84682000,Machines voor solderen,2.2
84688000,Machines voor solderen,2.2
84689000,Machines voor solderen,2.2
84701000,Rekenmachines,0.0
84702100,Rekenmachines,0.0
84702900,Rekenmachines,0.0
84703000,Rekenmachines,0.0
84705000,Rekenmachines,0.0
84709000,Rekenmachines,0.0
84713000,Automatische gegevensverwerkende machines,0.0
84714100,Automatische gegevensverwerkende machines,0.0
84714900,Automatische gegevensverwerkende machines,0.0
84715000,Automatische gegevensverwerkende machines,0.0
84716060,Automatische gegevensverwerkende machines,0.0
84716070,Automatische gegevensverwerkende machines,0.0
84717020,Automatische gegevensverwerkende machines,0.0
84717030,Automatische gegevensverwerkende machines,0.0
84717050,Automatische gegevensverwerkende machines,0.0
84717070,Automatische gegevensverwerkende machines,0.0
84717080,Automatische gegevensverwerkende machines,0.0
84717098,Automatische gegevensverwerkende machines,0.0
84718000,Automatische gegevensverwerkende machines,0.0
84719000,Automatische gegevensverwerkende machines,0.0
84721000,Andere kantoorbenodigdheden,0.0
84723000,Andere kantoorbenodigdheden,2.2
84729010,Andere kantoorbenodigdheden,0.0
84729080,Andere kantoorbenodigdheden,0.0
84732110,Delen van kantoorapparaten,0.0
84732190,Delen van kantoorapparaten,0.0
84732910,Delen van kantoorapparaten,0.0
84732990,Delen van kantoorapparaten,0.0
84733020,Delen van kantoorapparaten,0.0
84733080,Delen van kantoorapparaten,0.0
84734010,Delen van kantoorapparaten,0.0
84734080,Delen van kantoorapparaten,0.0
84735020,Delen van kantoorapparaten,0.0
84735080,Delen van kantoorapparaten,0.0
84741000,Machines voor sorteren van mineralen,0.0
84742000,Machines voor sorteren van mineralen,0.0
84743100,Machines voor sorteren van mineralen,0.0
84743200,Machines voor sorteren van mineralen,0.0
84743900,Machines voor sorteren van mineralen,0.0
84748010,Machines voor sorteren van mineralen,0.0
84748090,Machines voor sorteren van mineralen,0.0
84749010,Machines voor sorteren van mineralen,0.0
84749090,Machines voor sorteren van mineralen,0.0
84751000,Machines voor de glas- en steen industrie,1.7
84752100,Machines voor de glas- en steen industrie,0.0
84752900,Machines voor de glas- en steen industrie,1.7
84759010,Machines voor de glas- en steen industrie,0.0
84759090,Machines voor de glas- en steen industrie,1.7
84762100,Automaten,1.7
84762900,Automaten,1.7
84768100,Automaten,1.7
84768910,Automaten,0.0
84768990,Automaten,1.7
84769010,Automaten,0.0
84769090,Automaten,1.7
84771000,Machines voor rubber en kunststoffen,1.7
84772000,Machines voor rubber en kunststoffen,1.7
84773000,Machines voor rubber en kunststoffen,1.7
84774000,Machines voor rubber en kunststoffen,1.7
84775100,Machines voor rubber en kunststoffen,1.7
84775910,Machines voor rubber en kunststoffen,1.7
84775980,Machines voor rubber en kunststoffen,1.7
84778011,Machines voor rubber en kunststoffen,1.7
84778019,Machines voor rubber en kunststoffen,1.7
84778091,Machines voor rubber en kunststoffen,1.7
84778093,Machines voor rubber en kunststoffen,1.7
84778095,Machines voor rubber en kunststoffen,1.7
84778099,Machines voor rubber en kunststoffen,1.7
84779010,Machines voor rubber en kunststoffen,1.7
84779080,Machines voor rubber en kunststoffen,1.7
84781000,Machines voor tabak,1.7
84789000,Machines voor tabak,1.7
84791000,Andere machines met specifieke functie,0.0
84792000,Andere machines met specifieke functie,1.7
84793010,Andere machines met specifieke functie,1.7
84793090,Andere machines met specifieke functie,1.7
84794000,Andere machines met specifieke functie,1.7
84795000,Andere machines met specifieke functie,1.7
84796000,Andere machines met specifieke functie,1.7
84797100,Andere machines met specifieke functie,1.7
84797900,Andere machines met specifieke functie,1.7
84798100,Andere machines met specifieke functie,1.7
84798200,Andere machines met specifieke functie,1.7
84798300,Andere machines met specifieke functie,1.7
84798930,Andere machines met specifieke functie,1.7
84798960,Andere machines met specifieke functie,1.7
84798970,Andere machines met specifieke functie,0.0
84798997,Andere machines met specifieke functie,1.7
84799015,Andere machines met specifieke functie,0.0
84799020,Andere machines met specifieke functie,1.7
84799070,Andere machines met specifieke functie,1.7
84801000,Gietvormen,1.7
84802000,Gietvormen,1.7
84803010,Gietvormen,1.7
84803090,Gietvormen,2.7
84804100,Gietvormen,1.7
84804900,Gietvormen,1.7
84805000,Gietvormen,1.7
84806000,Gietvormen,1.7
84807100,Gietvormen,1.7
84807900,Gietvormen,1.7
84811005,Kranen en kleppen,2.2
84811019,Kranen en kleppen,2.2
84811099,Kranen en kleppen,2.2
84812010,Kranen en kleppen,2.2
84812090,Kranen en kleppen,2.2
84813091,Kranen en kleppen,2.2
84813099,Kranen en kleppen,2.2
84814010,Kranen en kleppen,2.2
84814090,Kranen en kleppen,2.2
84818011,Kranen en kleppen,2.2
84818019,Kranen en kleppen,2.2
84818031,Kranen en kleppen,2.2
84818039,Kranen en kleppen,2.2
84818040,Kranen en kleppen,2.2
84818051,Kranen en kleppen,2.2
84818059,Kranen en kleppen,2.2
84818061,Kranen en kleppen,2.2
84818063,Kranen en kleppen,2.2
84818069,Kranen en kleppen,2.2
84818071,Kranen en kleppen,2.2
84818073,Kranen en kleppen,2.2
84818079,Kranen en kleppen,2.2
84818081,Kranen en kleppen,2.2
84818085,Kranen en kleppen,2.2
84818087,Kranen en kleppen,2.2
84818099,Kranen en kleppen,2.2
84819000,Kranen en kleppen,2.2
84821010,Kogellagers,8.0
84821090,Kogellagers,8.0
84822000,Kogellagers,8.0
84823000,Kogellagers,8.0
84824000,Kogellagers,8.0
84825000,Kogellagers,8.0
84828000,Kogellagers,8.0
84829110,Kogellagers,8.0
84829190,Kogellagers,7.7
84829900,Kogellagers,8.0
84831021,Aandrijfassen en krukken,4.0
84831025,Aandrijfassen en krukken,4.0
84831029,Aandrijfassen en krukken,4.0
84831050,Aandrijfassen en krukken,4.0
84831095,Aandrijfassen en krukken,4.0
84832000,Aandrijfassen en krukken,6.0
84833032,Aandrijfassen en krukken,5.7
84833038,Aandrijfassen en krukken,3.4
84833080,Aandrijfassen en krukken,3.4
84834021,Aandrijfassen en krukken,3.7
84834023,Aandrijfassen en krukken,3.7
84834025,Aandrijfassen en krukken,3.7
84834029,Aandrijfassen en krukken,3.7
84834030,Aandrijfassen en krukken,3.7
84834051,Aandrijfassen en krukken,3.7
84834059,Aandrijfassen en krukken,3.7
84834090,Aandrijfassen en krukken,3.7
84835020,Aandrijfassen en krukken,2.7
84835080,Aandrijfassen en krukken,2.7
84836020,Aandrijfassen en krukken,2.7
84836080,Aandrijfassen en krukken,2.7
84839020,Aandrijfassen en krukken,5.7
84839081,Aandrijfassen en krukken,2.7
84839089,Aandrijfassen en krukken,2.7
84841000,Pakkingen van metaal,1.7
84842000,Pakkingen van metaal,1.7
84849000,Pakkingen van metaal,1.7
84851000,Delen van machines,2.7
84852000,Delen van machines,1.7
84853010,Delen van machines,0.0
84853090,Delen van machines,1.7
84858010,Delen van machines,0.0
84858090,Delen van machines,1.7
84859010,Delen van machines,0.0
84859090,Delen van machines,1.7
84861000,Machines voor halfgeleiderfabricage,0.0
84862000,Machines voor halfgeleiderfabricage,0.0
84863000,Machines voor halfgeleiderfabricage,0.0
84864000,Machines voor halfgeleiderfabricage,0.0
84869000,Machines voor halfgeleiderfabricage,0.0
84871010,Andere machineonderdelen,1.7
84871090,Andere machineonderdelen,1.7
84879040,Andere machineonderdelen,1.7
84879051,Andere machineonderdelen,1.7
84879057,Andere machineonderdelen,1.7
84879059,Andere machineonderdelen,1.7
84879090,Andere machineonderdelen,1.7
85011010,Elektromotoren en generatoren,4.7
85011091,Elektromotoren en generatoren,2.7
85011093,Elektromotoren en generatoren,2.7
85011099,Elektromotoren en generatoren,2.7
85012000,Elektromotoren en generatoren,2.7
85013100,Elektromotoren en generatoren,2.7
85013200,Elektromotoren en generatoren,2.7
85013310,Elektromotoren en generatoren,2.7
85013390,Elektromotoren en generatoren,2.7
85013400,Elektromotoren en generatoren,2.7
85014020,Elektromotoren en generatoren,2.7
85014080,Elektromotoren en generatoren,2.7
85015100,Elektromotoren en generatoren,2.7
85015220,Elektromotoren en generatoren,2.7
85015230,Elektromotoren en generatoren,2.7
85015290,Elektromotoren en generatoren,2.7
85015350,Elektromotoren en generatoren,2.7
85015381,Elektromotoren en generatoren,2.7
85015394,Elektromotoren en generatoren,2.7
85015399,Elektromotoren en generatoren,2.7
85016120,Elektromotoren en generatoren,2.7
85016180,Elektromotoren en generatoren,2.7
85016200,Elektromotoren en generatoren,2.7
85016300,Elektromotoren en generatoren,2.7
85016400,Elektromotoren en generatoren,2.7
85017100,Elektromotoren en generatoren,2.7
85017200,Elektromotoren en generatoren,2.7
85018000,Elektromotoren en generatoren,2.7
85021120,Elektriciteitsaggregaten,2.7
85021180,Elektriciteitsaggregaten,2.7
85021200,Elektriciteitsaggregaten,2.7
85021320,Elektriciteitsaggregaten,2.7
85021340,Elektriciteitsaggregaten,2.7
85021380,Elektriciteitsaggregaten,2.7
85022020,Elektriciteitsaggregaten,2.7
85022040,Elektriciteitsaggregaten,2.7
85022060,Elektriciteitsaggregaten,2.7
85022080,Elektriciteitsaggregaten,2.7
85023100,Elektriciteitsaggregaten,2.7
85023920,Elektriciteitsaggregaten,2.7
85023980,Elektriciteitsaggregaten,2.7
85024000,Elektriciteitsaggregaten,2.7
85030010,Delen van elektromotoren,2.7
85030020,Delen van elektromotoren,2.7
85030091,Delen van elektromotoren,2.7
85030098,Delen van elektromotoren,2.7
85041020,Elektrische transformatoren,3.7
85041080,Elektrische transformatoren,3.7
85042100,Elektrische transformatoren,3.7
85042210,Elektrische transformatoren,3.7
85042290,Elektrische transformatoren,3.7
85042300,Elektrische transformatoren,3.7
85043121,Elektrische transformatoren,3.7
85043129,Elektrische transformatoren,3.7
85043180,Elektrische transformatoren,3.7
85043200,Elektrische transformatoren,3.7
85043300,Elektrische transformatoren,3.7
85043400,Elektrische transformatoren,3.7
85044060,Elektrische transformatoren,0.0
85044083,Elektrische transformatoren,0.0
85044084,Elektrische transformatoren,0.0
85044087,Elektrische transformatoren,0.0
85044095,Elektrische transformatoren,0.0
85045000,Elektrische transformatoren,0.0
85049011,Elektrische transformatoren,0.0
85049013,Elektrische transformatoren,0.0
85049017,Elektrische transformatoren,0.0
85049090,Elektrische transformatoren,0.0
85051110,Elektromagneten,2.2
85051190,Elektromagneten,2.2
85051910,Elektromagneten,2.2
85051990,Elektromagneten,2.2
85052000,Elektromagneten,2.2
85059021,Elektromagneten,0.0
85059029,Elektromagneten,1.8
85059050,Elektromagneten,2.2
85059090,Elektromagneten,1.8
85061011,Primaire cellen en batterijen,4.7
85061018,Primaire cellen en batterijen,4.7
85061091,Primaire cellen en batterijen,4.7
85061098,Primaire cellen en batterijen,4.7
85063000,Primaire cellen en batterijen,4.7
85064000,Primaire cellen en batterijen,4.7
85065010,Primaire cellen en batterijen,4.7
85065030,Primaire cellen en batterijen,4.7
85065090,Primaire cellen en batterijen,4.7
85066000,Primaire cellen en batterijen,4.7
85068005,Primaire cellen en batterijen,0.0
85068080,Primaire cellen en batterijen,4.7
85069000,Primaire cellen en batterijen,4.7
85071020,Elektrische accumulatoren,3.7
85071080,Elektrische accumulatoren,3.7
85072020,Elektrische accumulatoren,3.7
85072080,Elektrische accumulatoren,3.7
85073020,Elektrische accumulatoren,2.6
85073080,Elektrische accumulatoren,2.6
85075000,Elektrische accumulatoren,2.7
85076000,Elektrische accumulatoren,2.7
85078000,Elektrische accumulatoren,2.7
85079031,Elektrische accumulatoren,2.7
85079039,Elektrische accumulatoren,2.7
85079080,Elektrische accumulatoren,2.7
85081100,Stofzuigers,2.2
85081900,Stofzuigers,1.7
85086000,Stofzuigers,1.7
85087000,Stofzuigers,1.7
85094000,Huishoudelijke elektrische toestellen,2.2
85098000,Huishoudelijke elektrische toestellen,2.2
85099000,Huishoudelijke elektrische toestellen,2.2
85101000,Scheerapparaten,2.2
85102000,Scheerapparaten,2.2
85103000,Scheerapparaten,2.2
85109000,Scheerapparaten,2.2
85111000,Elektrische ontstekingsapparaten,3.2
85112000,Elektrische ontstekingsapparaten,3.2
85113000,Elektrische ontstekingsapparaten,3.2
85114000,Elektrische ontstekingsapparaten,3.2
85115000,Elektrische ontstekingsapparaten,3.2
85118000,Elektrische ontstekingsapparaten,3.2
85119000,Elektrische ontstekingsapparaten,3.2
85121000,Elektrische verlichtingsapparaten,2.7
85122000,Elektrische verlichtingsapparaten,2.7
85123010,Elektrische verlichtingsapparaten,2.2
85123090,Elektrische verlichtingsapparaten,2.7
85124000,Elektrische verlichtingsapparaten,2.7
85129010,Elektrische verlichtingsapparaten,2.2
85129090,Elektrische verlichtingsapparaten,2.7
85131000,Draagbare elektrische lampen,5.7
85139000,Draagbare elektrische lampen,5.7
85141100,Elektrische industriële ovens,2.2
85141910,Elektrische industriële ovens,2.2
85141980,Elektrische industriële ovens,2.2
85142010,Elektrische industriële ovens,2.2
85142080,Elektrische industriële ovens,2.2
85143110,Elektrische industriële ovens,0.0
85143190,Elektrische industriële ovens,2.2
85143210,Elektrische industriële ovens,0.0
85143290,Elektrische industriële ovens,2.2
85143910,Elektrische industriële ovens,0.0
85143990,Elektrische industriële ovens,2.2
85144000,Elektrische industriële ovens,2.2
85149030,Elektrische industriële ovens,0.0
85149070,Elektrische industriële ovens,2.2
85151100,Elektrische lasapparaten,2.7
85151910,Elektrische lasapparaten,0.0
85151990,Elektrische lasapparaten,2.7
85152100,Elektrische lasapparaten,2.7
85152900,Elektrische lasapparaten,2.7
85153100,Elektrische lasapparaten,2.7
85153913,Elektrische lasapparaten,2.7
85153918,Elektrische lasapparaten,2.7
85153990,Elektrische lasapparaten,2.7
85158010,Elektrische lasapparaten,2.7
85158090,Elektrische lasapparaten,2.7
85159020,Elektrische lasapparaten,0.0
85159080,Elektrische lasapparaten,2.7
85161011,Elektrische verwarmingstoestellen,2.7
85161080,Elektrische verwarmingstoestellen,2.7
85162100,Elektrische verwarmingstoestellen,2.7
85162910,Elektrische verwarmingstoestellen,2.7
85162950,Elektrische verwarmingstoestellen,2.7
85162991,Elektrische verwarmingstoestellen,2.7
85162999,Elektrische verwarmingstoestellen,2.7
85163100,Elektrische verwarmingstoestellen,2.7
85163200,Elektrische verwarmingstoestellen,2.7
85163300,Elektrische verwarmingstoestellen,2.7
85164000,Elektrische verwarmingstoestellen,2.7
85165000,Elektrische verwarmingstoestellen,5.0
85166010,Elektrische verwarmingstoestellen,2.7
85166050,Elektrische verwarmingstoestellen,2.7
85166070,Elektrische verwarmingstoestellen,2.7
85166080,Elektrische verwarmingstoestellen,2.7
85166090,Elektrische verwarmingstoestellen,2.7
85167100,Elektrische verwarmingstoestellen,2.7
85167200,Elektrische verwarmingstoestellen,2.7
85167920,Elektrische verwarmingstoestellen,2.7
85167970,Elektrische verwarmingstoestellen,2.7
85168020,Elektrische verwarmingstoestellen,2.7
85168080,Elektrische verwarmingstoestellen,2.7
85169000,Elektrische verwarmingstoestellen,2.7
85171100,Telefoontoestellen en communicatieapparaten,0.0
85171300,Telefoontoestellen en communicatieapparaten,0.0
85171400,Telefoontoestellen en communicatieapparaten,0.0
85171800,Telefoontoestellen en communicatieapparaten,0.0
85176100,Telefoontoestellen en communicatieapparaten,0.0
85176200,Telefoontoestellen en communicatieapparaten,0.0
85176910,Telefoontoestellen en communicatieapparaten,0.0
85176920,Telefoontoestellen en communicatieapparaten,0.0
85176930,Telefoontoestellen en communicatieapparaten,0.0
85176990,Telefoontoestellen en communicatieapparaten,0.0
85177100,Telefoontoestellen en communicatieapparaten,0.0
85177900,Telefoontoestellen en communicatieapparaten,0.0
85181000,Microfoons en luidsprekers,0.0
85182100,Microfoons en luidsprekers,0.0
85182200,Microfoons en luidsprekers,0.0
85182900,Microfoons en luidsprekers,0.0
85183000,Microfoons en luidsprekers,0.0
85184000,Microfoons en luidsprekers,0.0
85185000,Microfoons en luidsprekers,0.0
85189000,Microfoons en luidsprekers,0.0
85192010,Geluidsopname en -weergave apparaten,6.0
85192091,Geluidsopname en -weergave apparaten,9.5
85192099,Geluidsopname en -weergave apparaten,4.5
85193000,Geluidsopname en -weergave apparaten,2.0
85198100,Geluidsopname en -weergave apparaten,0.0
85198900,Geluidsopname en -weergave apparaten,0.0
85211000,Videoapparaten,0.0
85219000,Videoapparaten,0.0
85221000,Delen van geluids- en videoapparaten,4.0
85229000,Delen van geluids- en videoapparaten,0.0
85232100,Schijven en dragers,0.0
85232915,Schijven en dragers,0.0
85232919,Schijven en dragers,0.0
85232990,Schijven en dragers,0.0
85234110,Schijven en dragers,0.0
85234130,Schijven en dragers,0.0
85234190,Schijven en dragers,0.0
85234910,Schijven en dragers,0.0
85234920,Schijven en dragers,0.0
85234990,Schijven en dragers,0.0
85235110,Schijven en dragers,0.0
85235190,Schijven en dragers,0.0
85235200,Schijven en dragers,0.0
85235910,Schijven en dragers,0.0
85235990,Schijven en dragers,0.0
85238010,Schijven en dragers,0.0
85238090,Schijven en dragers,0.0
85241100,Platte beeldschermen,0.0
85241200,Platte beeldschermen,0.0
85241900,Platte beeldschermen,0.0
85249100,Platte beeldschermen,0.0
85249200,Platte beeldschermen,0.0
85249900,Platte beeldschermen,0.0
85255000,Zend- en ontvangstapparaten,0.0
85256000,Zend- en ontvangstapparaten,0.0
85258100,Zend- en ontvangstapparaten,0.0
85258200,Zend- en ontvangstapparaten,0.0
85258300,Zend- en ontvangstapparaten,0.0
85258900,Zend- en ontvangstapparaten,0.0
85261000,Radarapparaten,0.0
85269120,Radarapparaten,0.0
85269180,Radarapparaten,0.0
85269200,Radarapparaten,0.0
85271200,Radio-ontvangstapparaten,0.0
85271300,Radio-ontvangstapparaten,0.0
85271900,Radio-ontvangstapparaten,0.0
85272130,Radio-ontvangstapparaten,0.0
85272170,Radio-ontvangstapparaten,14.0
85272192,Radio-ontvangstapparaten,14.0
85272198,Radio-ontvangstapparaten,10.0
85272900,Radio-ontvangstapparaten,0.0
85279100,Radio-ontvangstapparaten,0.0
85279200,Radio-ontvangstapparaten,0.0
85279900,Radio-ontvangstapparaten,0.0
85284200,Monitoren en projectoren,0.0
85284900,Monitoren en projectoren,0.0
85285210,Monitoren en projectoren,0.0
85285291,Monitoren en projectoren,0.0
85285299,Monitoren en projectoren,0.0
85285900,Monitoren en projectoren,14.0
85286200,Monitoren en projectoren,0.0
85286920,Monitoren en projectoren,2.0
85286980,Monitoren en projectoren,14.0
85287100,Monitoren en projectoren,0.0
85287210,Monitoren en projectoren,14.0
85287220,Monitoren en projectoren,14.0
85287230,Monitoren en projectoren,14.0
85287240,Monitoren en projectoren,14.0
85287260,Monitoren en projectoren,14.0
85287280,Monitoren en projectoren,14.0
85287300,Monitoren en projectoren,2.0
85291011,Antennes en onderdelen,0.0
85291030,Antennes en onderdelen,0.0
85291065,Antennes en onderdelen,0.0
85291069,Antennes en onderdelen,0.0
85291080,Antennes en onderdelen,0.0
85291095,Antennes en onderdelen,0.0
85299015,Antennes en onderdelen,3.0
85299030,Antennes en onderdelen,0.0
85299093,Antennes en onderdelen,0.0
85299096,Antennes en onderdelen,0.0
85301000,Elektrische seingeving voor vervoer,1.7
85308000,Elektrische seingeving voor vervoer,1.7
85309000,Elektrische seingeving voor vervoer,1.7
85311030,Elektrische geluids- en lichtseintoestellen,2.2
85311095,Elektrische geluids- en lichtseintoestellen,2.2
85312020,Elektrische geluids- en lichtseintoestellen,0.0
85312040,Elektrische geluids- en lichtseintoestellen,0.0
85312095,Elektrische geluids- en lichtseintoestellen,0.0
85318040,Elektrische geluids- en lichtseintoestellen,2.2
85318070,Elektrische geluids- en lichtseintoestellen,0.0
85319000,Elektrische geluids- en lichtseintoestellen,0.0
85321000,Elektrische condensatoren,0.0
85322100,Elektrische condensatoren,0.0
85322200,Elektrische condensatoren,0.0
85322300,Elektrische condensatoren,0.0
85322400,Elektrische condensatoren,0.0
85322500,Elektrische condensatoren,0.0
85322900,Elektrische condensatoren,0.0
85323000,Elektrische condensatoren,0.0
85329000,Elektrische condensatoren,0.0
85331000,Elektrische weerstanden,0.0
85332100,Elektrische weerstanden,0.0
85332900,Elektrische weerstanden,0.0
85333100,Elektrische weerstanden,0.0
85333900,Elektrische weerstanden,0.0
85334010,Elektrische weerstanden,0.0
85334090,Elektrische weerstanden,0.0
85339000,Elektrische weerstanden,0.0
85340011,Gedrukte schakelingen,0.0
85340019,Gedrukte schakelingen,0.0
85340090,Gedrukte schakelingen,0.0
85351000,Schakelaars voor ≥ 1000 V,2.7
85352100,Schakelaars voor ≥ 1000 V,2.7
85352900,Schakelaars voor ≥ 1000 V,2.7
85353010,Schakelaars voor ≥ 1000 V,2.7
85353090,Schakelaars voor ≥ 1000 V,2.7
85354000,Schakelaars voor ≥ 1000 V,2.7
85359000,Schakelaars voor ≥ 1000 V,2.7
85361010,Schakelaars voor < 1000 V,2.3
85361050,Schakelaars voor < 1000 V,2.3
85361090,Schakelaars voor < 1000 V,2.3
